Pixel,Northing,Easting
25813,3627177.378,542597.2045
25814,3626817.378,539027.2045
25815,3625647.378,545537.2045
25816,3626097.378,544247.2045
25817,3627627.378,548477.2045
25818,3626157.378,541157.2045
25819,3628317.378,540047.2045
25820,3625977.379,548597.2029
25821,3626007.378,544997.2045
25822,3625527.378,541247.2045
25823,3625887.378,538187.2045
25824,3625287.378,548357.2045
25825,3627087.378,543677.2045
25826,3630267.378,543977.2045
25827,3626187.378,540827.2045
25828,3625617.378,540767.2045
25829,3625857.378,541187.2045
25830,3625947.378,539327.2045
25831,3625527.378,543557.2045
25832,3625827.378,545687.2045
25833,3627267.378,538847.2045
25834,3626292.823,537331.8197
25835,3628767.378,547757.2045
25836,3625497.378,544607.2045
25837,3626067.378,538967.2045
25838,3627477.378,544577.2045
25839,3628167.378,545537.2045
25840,3626637.378,543257.2045
25841,3631377.378,543767.2045
25842,3623997.378,538457.2045
25843,3625767.378,545387.2045
25844,3626427.378,543917.2045
25845,3628677.378,547577.2045
25846,3625527.378,543197.2045
25847,3628737.378,544517.2045
25848,3625527.378,545237.2045
25849,3626607.378,544877.2045
25850,3630927.378,543617.2045
25851,3625527.378,546347.2045
25852,3624237.378,540647.2045
25853,3626667.378,546287.2045
25854,3625257.378,543767.2045
25855,3625767.378,543617.2045
25856,3626217.378,547787.2045
25857,3626127.378,540047.2045
25858,3626847.378,544427.2045
25859,3628647.378,546797.2045
25860,3626247.378,545357.2045
25861,3627687.378,545957.2045
25862,3626127.378,546347.2045
25863,3628527.378,540107.2045
25864,3625557.378,545327.2045
25865,3625497.378,547127.2045
25866,3626487.378,543437.2045
25867,3629397.378,542327.2045
25868,3626217.378,548567.2045
25869,3625407.378,537827.2045
25870,3627957.378,544667.2045
25871,3625677.378,545987.2045
25872,3626277.378,541457.2045
25873,3627207.378,545387.2045
25874,3624687.378,538427.2045
25875,3625557.378,541157.2045
25876,3630147.378,544367.2045
25877,3625797.378,540017.2045
25878,3626307.378,537857.2045
25879,3627177.378,544007.2045
25880,3627237.378,547907.2045
25881,3625647.378,545297.2045
25882,3625467.378,543557.2045
25883,3626637.378,547037.2045
25884,3629397.378,540767.2045
25885,3629817.378,540407.2045
25886,3625467.378,537737.2045
25887,3626877.378,539597.2045
25888,3626247.378,540167.2045
25889,3625647.378,538247.2045
25890,3628767.378,540017.2045
25891,3625737.378,539987.2045
25892,3626337.378,539747.2045
25893,3625827.378,548147.2045
25894,3626967.378,538217.2045
25895,3628437.378,540827.2045
25896,3627147.378,540407.2045
25897,3626637.378,546407.2045
25898,3628257.378,539207.2045
25899,3625527.378,548417.2045
25900,3629787.378,540917.2045
25901,3628347.378,546527.2045
25902,3625647.378,538727.2045
25903,3625287.378,545567.2045
25904,3627507.378,548297.2045
25905,3629187.378,546257.2045
25906,3628377.378,547847.2045
25907,3626187.378,547337.2045
25908,3626577.378,547547.2045
25909,3625287.378,546647.2045
25910,3625767.378,540257.2045
25911,3625347.378,538127.2045
25912,3626817.378,546797.2045
25913,3626157.378,542357.2045
25914,3625317.378,540017.2045
25915,3628017.378,540347.2045
25916,3625857.378,541217.2045
25917,3625287.378,538877.2045
25918,3628257.378,539627.2045
25919,3627387.378,540857.2045
25920,3628227.378,543797.2045
25921,3625377.378,538037.2045
25922,3627387.378,545387.2045
25923,3631677.378,542747.2045
25924,3625887.378,547397.2045
25925,3627507.378,547637.2045
25926,3629097.378,539987.2045
25927,3626307.378,539717.2045
25928,3626397.378,547937.2045
25929,3627537.378,548237.2045
25930,3626337.378,541577.2045
25931,3625857.378,547967.2045
25932,3628257.378,540287.2045
25933,3625257.378,544877.2045
25934,3625737.378,544907.2045
25935,3627147.378,539537.2045
25936,3625707.378,548207.2045
25937,3625617.378,538847.2045
25938,3627837.378,540347.2045
25939,3628467.378,540077.2045
25940,3625677.378,537857.2045
25941,3625827.378,543257.2045
25942,3626337.378,540527.2045
25943,3627087.378,542897.2045
25944,3626667.378,544997.2045
25945,3627057.378,548537.2045
25946,3625557.378,538247.2045
25947,3625917.378,547187.2045
25948,3625617.378,542297.2045
25949,3625287.378,540377.2045
25950,3627507.378,538427.2045
25951,3629217.378,547757.2045
25952,3627507.378,539477.2045
25953,3624327.378,546737.2045
25954,3627357.378,540827.2045
25955,3625437.378,543347.2045
25956,3625347.378,541637.2045
25957,3629097.378,545747.2045
25958,3627627.378,544907.2045
25959,3629577.378,543647.2045
25960,3627177.378,542417.2045
25961,3626877.378,540437.2045
25962,3626607.378,541007.2045
25963,3628737.378,541127.2045
25964,3626967.378,544277.2045
25965,3627327.049,538247.5421
25966,3629937.378,541757.2045
25967,3627957.378,545327.2045
25968,3631947.378,542387.2045
25969,3625527.378,543587.2045
25970,3625767.378,541637.2045
25971,3625377.378,538067.2045
25972,3627087.378,545417.2045
25973,3626757.378,540227.2045
25974,3625947.378,541757.2045
25975,3629217.378,544217.2045
25976,3627927.378,541787.2045
25977,3626337.378,537947.2045
25978,3628617.378,547787.2045
25979,3627297.378,540317.2045
25980,3628677.378,541277.2045
25981,3626517.378,539957.2045
25982,3626727.378,544157.2045
25983,3627447.378,542777.2045
25984,3625797.378,548297.2045
25985,3627537.378,544517.2045
25986,3625467.378,542537.2045
25987,3629667.378,544307.2045
25988,3626847.378,541427.2045
25989,3625287.378,546797.2045
25990,3626547.378,543707.2045
25991,3626247.378,537467.2045
25992,3627357.378,547127.2045
25993,3626457.378,538727.2045
25994,3626487.378,541217.2045
25995,3627027.378,539267.2045
25996,3625917.378,547727.2045
25997,3628257.378,546557.2045
25998,3626217.378,542687.2045
25999,3625677.378,541517.2045
26000,3626037.378,542987.2045
26001,3627807.378,539327.2045
26002,3628137.378,547727.2045
26003,3626007.378,543827.2045
26004,3625647.378,539417.2045
26005,3626367.378,542987.2045
26006,3628737.378,544247.2045
26007,3625497.378,545417.2045
26008,3625077.378,543797.2045
26009,3624657.378,541187.2045
26010,3623727.378,539717.2045
26011,3628677.378,545807.2045
26012,3625317.378,547937.2045
26013,3626097.378,538097.2045
26014,3625557.378,547757.2045
26015,3626937.378,541127.2045
26016,3625317.378,540677.2045
26017,3625527.378,540377.2045
26018,3625107.378,544907.2045
26019,3625467.378,542627.2045
26020,3626007.378,542297.2045
26021,3629787.378,541577.2045
26022,3626457.378,547757.2045
26023,3626427.378,542447.2045
26024,3627687.378,544157.2045
26025,3627297.378,547907.2045
26026,3628347.378,539897.2045
26027,3625347.378,539807.2045
26028,3627057.378,539147.2045
26029,3628557.378,541907.2045
26030,3625887.378,544337.2045
26031,3626997.378,546647.2045
26032,3627807.378,546197.2045
26033,3625947.378,542927.2045
26034,3625827.378,547727.2045
26035,3626307.378,538187.2045
26036,3629337.378,548627.2045
26037,3626007.378,545897.2045
26038,3625557.378,544877.2045
26039,3628257.378,546347.2045
26040,3623457.378,542057.2045
26041,3625857.378,547277.2045
26042,3625287.378,542837.2045
26043,3629247.378,542567.2045
26044,3627237.378,541487.2045
26045,3626097.378,548447.2045
26046,3628047.378,542837.2045
26047,3626037.378,541487.2045
26048,3625407.378,539387.2045
26049,3626637.378,548117.2045
26050,3627297.378,544337.2045
26051,3627177.378,544277.2045
26052,3625317.378,540617.2045
26053,3626247.378,543947.2045
26054,3629907.378,541607.2045
26055,3625437.378,544997.2045
26056,3629757.378,542777.2045
26057,3628857.378,545147.2045
26058,3626067.378,546407.2045
26059,3626457.378,543167.2045
26060,3625947.378,541787.2045
26061,3625587.378,537947.2045
26062,3625887.378,548267.2045
26063,3625557.378,545027.2045
26064,3623067.378,545267.2045
26065,3627957.378,543917.2045
26066,3625977.378,546377.2045
26067,3624447.378,540467.2045
26068,3625077.378,543677.2045
26069,3625467.378,545597.2045
26070,3625017.378,542657.2045
26071,3628107.378,548177.2045
26072,3626217.378,545657.2045
26073,3625317.378,546167.2045
26074,3627717.378,548507.2045
26075,3625257.378,544937.2045
26076,3626817.378,539447.2045
26077,3626187.378,547367.2045
26078,3625797.378,540737.2045
26079,3626247.378,547817.2045
26080,3626757.378,540017.2045
26081,3623157.378,540527.2045
26082,3625917.378,540587.2045
26083,3623007.378,543887.2045
26084,3626187.378,544487.2045
26085,3627717.378,540557.2045
26086,3625287.378,542357.2045
26087,3625497.378,545777.2045
26088,3627177.378,545117.2045
26089,3627957.378,540467.2045
26090,3625977.378,541997.2045
26091,3625797.378,543767.2045
26092,3625534.329,537478.1621
26093,3625677.378,543257.2045
26094,3626457.378,539987.2045
26095,3627417.378,548327.2045
26096,3626877.378,546047.2045
26097,3625347.378,543497.2045
26098,3626097.378,546407.2045
26099,3625377.378,540017.2045
26100,3628377.378,545267.2045
26101,3626727.378,537827.2045
26102,3629037.378,548207.2045
26103,3627537.378,548147.2045
26104,3626697.378,544937.2045
26105,3628287.378,542747.2045
26106,3626697.378,547757.2045
26107,3625947.378,546527.2045
26108,3628407.378,542297.2045
26109,3625407.378,546737.2045
26110,3625797.378,540917.2045
26111,3627417.378,544037.2045
26112,3625767.378,544097.2045
26113,3625767.378,545897.2045
26114,3625437.378,540407.2045
26115,3625467.378,542117.2045
26116,3628107.378,542657.2045
26117,3626037.378,537287.2045
26118,3625527.378,539387.2045
26119,3624327.378,543677.2045
26120,3626397.378,544487.2045
26121,3625347.378,541157.2045
26122,3627717.378,546887.2045
26123,3626457.378,546077.2045
26124,3627927.378,540197.2045
26125,3626907.378,547337.2045
26126,3626817.378,539147.2045
26127,3629337.378,544217.2045
26128,3625737.378,543107.2045
26129,3626247.378,539507.2045
26130,3629127.378,542957.2045
26131,3627057.378,542387.2045
26132,3626427.378,537497.2045
26133,3628797.378,544607.2045
26134,3626487.378,540737.2045
26135,3629967.378,542327.2045
26136,3625377.378,544427.2045
26137,3628857.378,543737.2045
26138,3625977.378,539807.2045
26139,3625887.378,548237.2045
26140,3626157.378,547547.2045
26141,3625857.378,540887.2045
26142,3625917.378,546167.2045
26143,3625347.378,548357.2045
26144,3623907.378,541517.2045
26145,3626307.378,546527.2045
26146,3625587.378,539627.2045
26147,3625347.378,548327.2045
26148,3628317.378,541967.2045
26149,3623517.378,542837.2045
26150,3626727.378,538157.2045
26151,3629067.378,548117.2045
26152,3625407.378,540827.2045
26153,3627357.378,544637.2045
26154,3625797.378,538517.2045
26155,3625977.378,539057.2045
26156,3625737.378,537647.2045
26157,3626247.378,538427.2045
26158,3627327.378,543017.2045
26159,3625527.378,546977.2045
26160,3625617.378,540137.2045
26161,3627927.378,544157.2045
26162,3623217.378,545717.2045
26163,3625467.378,538907.2045
26164,3626277.378,544307.2045
26165,3626337.378,537587.2045
26166,3626757.378,538727.2045
26167,3625977.378,538337.2045
26168,3625677.378,545177.2045
26169,3626067.378,546077.2045
26170,3627687.378,540947.2045
26171,3625317.378,543377.2045
26172,3622827.378,541157.2045
26173,3626187.378,543857.2045
26174,3626877.378,544787.2045
26175,3625287.378,537737.2045
26176,3628647.378,546017.2045
26177,3629727.378,543227.2045
26178,3626247.378,543587.2045
26179,3627777.378,547127.2045
26180,3625377.378,544337.2045
26181,3627987.378,540737.2045
26182,3625377.378,540407.2045
26183,3625917.378,548357.2045
26184,3630567.378,544127.2045
26185,3625437.378,547157.2045
26186,3627987.378,547817.2045
26187,3626997.378,543167.2045
26188,3626997.378,545207.2045
26189,3623967.378,540887.2045
26190,3627447.378,539417.2045
26191,3625557.378,545927.2045
26192,3625317.378,539207.2045
26193,3625497.378,547487.2045
26194,3627957.378,548117.2045
26195,3626667.378,538127.2045
26196,3626337.378,548237.2045
26197,3625527.378,547967.2045
26198,3624327.378,547277.2045
26199,3625617.378,538037.2045
26200,3629337.378,546797.2045
26201,3630147.378,541487.2045
26202,3626937.378,548387.2045
26203,3626007.378,538457.2045
26204,3628377.378,544247.2045
26205,3623997.378,546887.2045
26206,3626577.378,545237.2045
26207,3627417.378,543107.2045
26208,3627717.378,541157.2045
26209,3626187.378,544217.2045
26210,3625827.378,541337.2045
26211,3625257.378,546737.2045
26212,3627567.378,540167.2045
26213,3628977.378,547937.2045
26214,3625527.378,547367.2045
26215,3628347.378,544997.2045
26216,3625527.378,541847.2045
26217,3629427.378,545747.2045
26218,3625377.378,546467.2045
26219,3627537.378,541037.2045
26220,3626307.378,537467.2045
26221,3630777.378,544547.2045
26222,3625557.378,541007.2045
26223,3626337.378,547667.2045
26224,3625497.378,545507.2045
26225,3628617.378,539507.2045
26226,3628377.378,547907.2045
26227,3623127.378,545927.2045
26228,3625377.378,539387.2045
26229,3628857.378,545057.2045
26230,3625497.378,537737.2045
26231,3626157.378,540137.2045
26232,3628287.378,540557.2045
26233,3629367.378,540227.2045
26234,3626337.378,546077.2045
26235,3626907.378,538757.2045
26236,3626037.378,543737.2045
26237,3629697.378,545657.2045
26238,3627297.378,545267.2045
26239,3630867.378,544997.2045
26240,3625047.378,539507.2045
26241,3626817.378,545657.2045
26242,3630447.378,545147.2045
26243,3625497.378,542537.2045
26244,3630357.378,542477.2045
26245,3626937.378,544607.2045
26246,3625617.378,537497.2045
26247,3627837.378,543767.2045
26248,3625827.378,541427.2045
26249,3629937.378,544697.2045
26250,3626007.378,540707.2045
26251,3628797.378,543827.2045
26252,3628137.378,546827.2045
26253,3625467.378,538397.2045
26254,3629877.378,544457.2045
26255,3628317.378,542867.2045
26256,3628437.378,539807.2045
26257,3629517.378,542417.2045
26258,3628137.378,545177.2045
26259,3629967.378,543167.2045
26260,3629547.378,545747.2045
26261,3625407.378,538937.2045
26262,3625737.378,542807.2045
26263,3629877.378,546977.2045
26264,3625617.378,546707.2045
26265,3626127.378,544367.2045
26266,3626307.378,538307.2045
26267,3627387.378,542387.2045
26268,3626337.378,543287.2045
26269,3626487.378,538367.2045
26270,3626277.378,546677.2045
26271,3629427.378,544127.2045
26272,3625977.378,538067.2045
26273,3623847.378,546857.2045
26274,3623517.378,546767.2045
26275,3627687.378,538697.2045
26276,3627957.378,542687.2045
26277,3627117.378,540287.2045
26278,3626967.378,547277.2045
26279,3625347.378,547337.2045
26280,3625407.378,542567.2045
26281,3623667.378,547247.2045
26282,3625377.378,547157.2045
26283,3624057.378,547127.2045
26284,3626517.378,541937.2045
26285,3625827.378,544907.2045
26286,3624597.378,538097.2045
26287,3626307.378,542027.2045
26288,3625347.378,544937.2045
26289,3625707.378,547577.2045
26290,3628347.378,543107.2045
26291,3626277.378,538757.2045
26292,3630283.47,540781.2605
26293,3625677.378,546827.2045
26294,3629337.378,547757.2045
26295,3626067.378,540857.2045
26296,3630867.378,544277.2045
26297,3625587.378,542237.2045
26298,3627327.378,540857.2045
26299,3626007.378,539657.2045
26300,3625737.378,538217.2045
26301,3625797.378,541907.2045
26302,3625407.378,546077.2045
26303,3628857.378,541247.2045
26304,3626787.378,539507.2045
26305,3626427.378,538127.2045
26306,3625587.378,543467.2045
26307,3626547.378,537797.2045
26308,3626967.378,546227.2045
26309,3626487.378,542237.2045
26310,3629277.378,545807.2045
26311,3625257.378,547967.2045
26312,3625767.378,541817.2045
26313,3628617.378,545267.2045
26314,3627357.378,546587.2045
26315,3626007.378,540857.2045
26316,3627597.378,543197.2045
26317,3629547.378,545507.2045
26318,3626367.378,540557.2045
26319,3625587.378,542177.2045
26320,3626367.378,542147.2045
26321,3631407.378,542627.2045
26322,3626337.378,543137.2045
26323,3626577.378,546377.2045
26324,3625377.378,540917.2045
26325,3623247.378,548057.2045
26326,3625527.378,539987.2045
26327,3626487.378,544247.2045
26328,3625317.378,539567.2045
26329,3626277.378,547517.2045
26330,3625767.378,540827.2045
26331,3626667.378,546377.2045
26332,3625737.378,544097.2045
